,ZIP_CODE,NAMELSAD
10738,45750,"Parkersburg-Marietta-Vienna, WV-OH CSA"
10739,45764,"Columbus-Marion-Zanesville, OH CSA"
10740,45767,"Parkersburg-Marietta-Vienna, WV-OH CSA"
10741,45768,"Parkersburg-Marietta-Vienna, WV-OH CSA"
10742,45772,"Parkersburg-Marietta-Vienna, WV-OH CSA"
10743,45773,"Parkersburg-Marietta-Vienna, WV-OH CSA"
10744,45778,"Parkersburg-Marietta-Vienna, WV-OH CSA"
10745,45784,"Parkersburg-Marietta-Vienna, WV-OH CSA"
10746,45786,"Parkersburg-Marietta-Vienna, WV-OH CSA"
10747,45788,"Parkersburg-Marietta-Vienna, WV-OH CSA"
10748,45789,"Parkersburg-Marietta-Vienna, WV-OH CSA"
10749,45801,"Lima-Van Wert-Celina, OH CSA"
10750,45804,"Lima-Van Wert-Celina, OH CSA"
10751,45805,"Lima-Van Wert-Celina, OH CSA"
10752,45806,"Lima-Van Wert-Celina, OH CSA"
10753,45807,"Lima-Van Wert-Celina, OH CSA"
10754,45808,"Lima-Van Wert-Celina, OH CSA"
10755,45809,"Lima-Van Wert-Celina, OH CSA"
10756,45810,"Findlay-Tiffin, OH CSA"
10757,45810,"Lima-Van Wert-Celina, OH CSA"
10758,45812,"Lima-Van Wert-Celina, OH CSA"
10759,45813,"Fort Wayne-Huntington-Auburn, IN CSA"
10760,45814,"Findlay-Tiffin, OH CSA"
10761,45817,"Findlay-Tiffin, OH CSA"
10762,45817,"Lima-Van Wert-Celina, OH CSA"
10763,45819,"Lima-Van Wert-Celina, OH CSA"
10764,45822,"Lima-Van Wert-Celina, OH CSA"
10765,45827,"Lima-Van Wert-Celina, OH CSA"
10766,45828,"Lima-Van Wert-Celina, OH CSA"
10767,45830,"Lima-Van Wert-Celina, OH CSA"
10768,45832,"Lima-Van Wert-Celina, OH CSA"
10769,45833,"Lima-Van Wert-Celina, OH CSA"
10770,45836,"Findlay-Tiffin, OH CSA"
10771,45840,"Findlay-Tiffin, OH CSA"
10772,45841,"Findlay-Tiffin, OH CSA"
10773,45843,"Findlay-Tiffin, OH CSA"
10774,45843,"Columbus-Marion-Zanesville, OH CSA"
10775,45844,"Lima-Van Wert-Celina, OH CSA"
10776,45845,"Lima-Van Wert-Celina, OH CSA"
10777,45845,"Dayton-Springfield-Sidney, OH CSA"
10778,45846,"Lima-Van Wert-Celina, OH CSA"
10779,45846,"Dayton-Springfield-Sidney, OH CSA"
10780,45849,"Lima-Van Wert-Celina, OH CSA"
10781,45850,"Lima-Van Wert-Celina, OH CSA"
10782,45851,"Lima-Van Wert-Celina, OH CSA"
10783,45856,"Findlay-Tiffin, OH CSA"
10784,45858,"Findlay-Tiffin, OH CSA"
10785,45858,"Toledo-Port Clinton, OH CSA"
10786,45860,"Lima-Van Wert-Celina, OH CSA"
10787,45860,"Dayton-Springfield-Sidney, OH CSA"
10788,45862,"Lima-Van Wert-Celina, OH CSA"
10789,45863,"Lima-Van Wert-Celina, OH CSA"
10790,45865,"Lima-Van Wert-Celina, OH CSA"
10791,45865,"Dayton-Springfield-Sidney, OH CSA"
10792,45867,"Findlay-Tiffin, OH CSA"
10793,45868,"Findlay-Tiffin, OH CSA"
10794,45868,"Lima-Van Wert-Celina, OH CSA"
10795,45869,"Lima-Van Wert-Celina, OH CSA"
10796,45869,"Dayton-Springfield-Sidney, OH CSA"
10797,45871,"Lima-Van Wert-Celina, OH CSA"
10798,45871,"Dayton-Springfield-Sidney, OH CSA"
10799,45872,"Findlay-Tiffin, OH CSA"
10800,45872,"Toledo-Port Clinton, OH CSA"
10801,45874,"Lima-Van Wert-Celina, OH CSA"
10802,45874,"Fort Wayne-Huntington-Auburn, IN CSA"
10803,45875,"Findlay-Tiffin, OH CSA"
10804,45877,"Findlay-Tiffin, OH CSA"
10805,45877,"Lima-Van Wert-Celina, OH CSA"
10806,45880,"Lima-Van Wert-Celina, OH CSA"
10807,45880,"Fort Wayne-Huntington-Auburn, IN CSA"
10808,45881,"Findlay-Tiffin, OH CSA"
10809,45882,"Lima-Van Wert-Celina, OH CSA"
10810,45883,"Lima-Van Wert-Celina, OH CSA"
10811,45883,"Dayton-Springfield-Sidney, OH CSA"
10812,45885,"Lima-Van Wert-Celina, OH CSA"
10813,45886,"Lima-Van Wert-Celina, OH CSA"
10814,45887,"Lima-Van Wert-Celina, OH CSA"
10815,45889,"Findlay-Tiffin, OH CSA"
10816,45889,"Toledo-Port Clinton, OH CSA"
10817,45890,"Findlay-Tiffin, OH CSA"
10818,45891,"Lima-Van Wert-Celina, OH CSA"
10819,45894,"Lima-Van Wert-Celina, OH CSA"
10820,45895,"Lima-Van Wert-Celina, OH CSA"
10821,45895,"Dayton-Springfield-Sidney, OH CSA"
10822,45895,"Columbus-Marion-Zanesville, OH CSA"
10823,45896,"Lima-Van Wert-Celina, OH CSA"
10824,45898,"Lima-Van Wert-Celina, OH CSA"
10825,45898,"Fort Wayne-Huntington-Auburn, IN CSA"
10826,46001,"Indianapolis-Carmel-Muncie, IN CSA"
10827,46011,"Indianapolis-Carmel-Muncie, IN CSA"
10828,46012,"Indianapolis-Carmel-Muncie, IN CSA"
10829,46013,"Indianapolis-Carmel-Muncie, IN CSA"
10830,46016,"Indianapolis-Carmel-Muncie, IN CSA"
10831,46017,"Indianapolis-Carmel-Muncie, IN CSA"
10832,46030,"Indianapolis-Carmel-Muncie, IN CSA"
10833,46031,"Indianapolis-Carmel-Muncie, IN CSA"
10834,46032,"Indianapolis-Carmel-Muncie, IN CSA"
10835,46033,"Indianapolis-Carmel-Muncie, IN CSA"
10836,46034,"Indianapolis-Carmel-Muncie, IN CSA"
10837,46035,"Lafayette-West Lafayette-Frankfort, IN CSA"
10838,46035,"Indianapolis-Carmel-Muncie, IN CSA"
10839,46036,"Indianapolis-Carmel-Muncie, IN CSA"
10840,46037,"Indianapolis-Carmel-Muncie, IN CSA"
10841,46038,"Indianapolis-Carmel-Muncie, IN CSA"
10842,46039,"Kokomo-Peru, IN CSA"
10843,46039,"Lafayette-West Lafayette-Frankfort, IN CSA"
10844,46040,"Indianapolis-Carmel-Muncie, IN CSA"
10845,46041,"Kokomo-Peru, IN CSA"
10846,46041,"Lafayette-West Lafayette-Frankfort, IN CSA"
10847,46041,"Indianapolis-Carmel-Muncie, IN CSA"
10848,46044,"Indianapolis-Carmel-Muncie, IN CSA"
10849,46048,"Indianapolis-Carmel-Muncie, IN CSA"
10850,46049,"Lafayette-West Lafayette-Frankfort, IN CSA"
10851,46049,"Indianapolis-Carmel-Muncie, IN CSA"
10852,46050,"Lafayette-West Lafayette-Frankfort, IN CSA"
10853,46050,"Indianapolis-Carmel-Muncie, IN CSA"
10854,46051,"Indianapolis-Carmel-Muncie, IN CSA"
10855,46052,"Indianapolis-Carmel-Muncie, IN CSA"
10856,46055,"Indianapolis-Carmel-Muncie, IN CSA"
10857,46056,"Indianapolis-Carmel-Muncie, IN CSA"
10858,46057,"Lafayette-West Lafayette-Frankfort, IN CSA"
10859,46058,"Lafayette-West Lafayette-Frankfort, IN CSA"
10860,46060,"Indianapolis-Carmel-Muncie, IN CSA"
10861,46062,"Indianapolis-Carmel-Muncie, IN CSA"
10862,46064,"Indianapolis-Carmel-Muncie, IN CSA"
10863,46065,"Lafayette-West Lafayette-Frankfort, IN CSA"
10864,46068,"Kokomo-Peru, IN CSA"
10865,46069,"Lafayette-West Lafayette-Frankfort, IN CSA"
10866,46069,"Indianapolis-Carmel-Muncie, IN CSA"
10867,46070,"Indianapolis-Carmel-Muncie, IN CSA"
10868,46071,"Lafayette-West Lafayette-Frankfort, IN CSA"
10869,46071,"Indianapolis-Carmel-Muncie, IN CSA"
10870,46072,"Indianapolis-Carmel-Muncie, IN CSA"
10871,46074,"Indianapolis-Carmel-Muncie, IN CSA"
10872,46075,"Indianapolis-Carmel-Muncie, IN CSA"
10873,46076,"Kokomo-Peru, IN CSA"
10874,46076,"Indianapolis-Carmel-Muncie, IN CSA"
10875,46077,"Indianapolis-Carmel-Muncie, IN CSA"
10876,46104,"Indianapolis-Carmel-Muncie, IN CSA"
10877,46105,"Indianapolis-Carmel-Muncie, IN CSA"
10878,46106,"Indianapolis-Carmel-Muncie, IN CSA"
10879,46107,"Indianapolis-Carmel-Muncie, IN CSA"
10880,46110,"Indianapolis-Carmel-Muncie, IN CSA"
10881,46111,"Indianapolis-Carmel-Muncie, IN CSA"
10882,46112,"Indianapolis-Carmel-Muncie, IN CSA"
10883,46113,"Indianapolis-Carmel-Muncie, IN CSA"
10884,46115,"Indianapolis-Carmel-Muncie, IN CSA"
10885,46117,"Indianapolis-Carmel-Muncie, IN CSA"
10886,46118,"Indianapolis-Carmel-Muncie, IN CSA"
10887,46120,"Bloomington-Bedford, IN CSA"
10888,46120,"Indianapolis-Carmel-Muncie, IN CSA"
10889,46121,"Indianapolis-Carmel-Muncie, IN CSA"
10890,46122,"Indianapolis-Carmel-Muncie, IN CSA"
10891,46123,"Indianapolis-Carmel-Muncie, IN CSA"
10892,46124,"Indianapolis-Carmel-Muncie, IN CSA"
10893,46126,"Indianapolis-Carmel-Muncie, IN CSA"
10894,46127,"Richmond-Connersville, IN CSA"
10895,46128,"Indianapolis-Carmel-Muncie, IN CSA"
10896,46130,"Indianapolis-Carmel-Muncie, IN CSA"
10897,46131,"Indianapolis-Carmel-Muncie, IN CSA"
10898,46133,"Richmond-Connersville, IN CSA"
10899,46135,"Indianapolis-Carmel-Muncie, IN CSA"
10900,46140,"Indianapolis-Carmel-Muncie, IN CSA"
10901,46142,"Indianapolis-Carmel-Muncie, IN CSA"
10902,46143,"Indianapolis-Carmel-Muncie, IN CSA"
10903,46147,"Indianapolis-Carmel-Muncie, IN CSA"
10904,46148,"Indianapolis-Carmel-Muncie, IN CSA"
10905,46149,"Indianapolis-Carmel-Muncie, IN CSA"
10906,46150,"Indianapolis-Carmel-Muncie, IN CSA"
10907,46151,"Bloomington-Bedford, IN CSA"
10908,46151,"Indianapolis-Carmel-Muncie, IN CSA"
10909,46156,"Indianapolis-Carmel-Muncie, IN CSA"
10910,46157,"Indianapolis-Carmel-Muncie, IN CSA"
10911,46158,"Indianapolis-Carmel-Muncie, IN CSA"
10912,46160,"Indianapolis-Carmel-Muncie, IN CSA"
10913,46161,"Indianapolis-Carmel-Muncie, IN CSA"
10914,46162,"Indianapolis-Carmel-Muncie, IN CSA"
10915,46163,"Indianapolis-Carmel-Muncie, IN CSA"
10916,46164,"Indianapolis-Carmel-Muncie, IN CSA"
10917,46165,"Indianapolis-Carmel-Muncie, IN CSA"
10918,46166,"Bloomington-Bedford, IN CSA"
10919,46166,"Indianapolis-Carmel-Muncie, IN CSA"
10920,46167,"Indianapolis-Carmel-Muncie, IN CSA"
10921,46168,"Indianapolis-Carmel-Muncie, IN CSA"
10922,46171,"Bloomington-Bedford, IN CSA"
10923,46171,"Indianapolis-Carmel-Muncie, IN CSA"
10924,46172,"Indianapolis-Carmel-Muncie, IN CSA"
10925,46173,"Richmond-Connersville, IN CSA"
10926,46173,"Indianapolis-Carmel-Muncie, IN CSA"
10927,46175,"Indianapolis-Carmel-Muncie, IN CSA"
10928,46176,"Indianapolis-Carmel-Muncie, IN CSA"
10929,46180,"Indianapolis-Carmel-Muncie, IN CSA"
10930,46181,"Indianapolis-Carmel-Muncie, IN CSA"
10931,46182,"Indianapolis-Carmel-Muncie, IN CSA"
10932,46183,"Indianapolis-Carmel-Muncie, IN CSA"
10933,46184,"Indianapolis-Carmel-Muncie, IN CSA"
10934,46186,"Indianapolis-Carmel-Muncie, IN CSA"
10935,46201,"Indianapolis-Carmel-Muncie, IN CSA"
10936,46202,"Indianapolis-Carmel-Muncie, IN CSA"
10937,46203,"Indianapolis-Carmel-Muncie, IN CSA"
10938,46204,"Indianapolis-Carmel-Muncie, IN CSA"
10939,46205,"Indianapolis-Carmel-Muncie, IN CSA"
10940,46208,"Indianapolis-Carmel-Muncie, IN CSA"
10941,46214,"Indianapolis-Carmel-Muncie, IN CSA"
10942,46216,"Indianapolis-Carmel-Muncie, IN CSA"
10943,46217,"Indianapolis-Carmel-Muncie, IN CSA"
10944,46218,"Indianapolis-Carmel-Muncie, IN CSA"
10945,46219,"Indianapolis-Carmel-Muncie, IN CSA"
10946,46220,"Indianapolis-Carmel-Muncie, IN CSA"
10947,46221,"Indianapolis-Carmel-Muncie, IN CSA"
10948,46222,"Indianapolis-Carmel-Muncie, IN CSA"
10949,46224,"Indianapolis-Carmel-Muncie, IN CSA"
10950,46225,"Indianapolis-Carmel-Muncie, IN CSA"
10951,46226,"Indianapolis-Carmel-Muncie, IN CSA"
10952,46227,"Indianapolis-Carmel-Muncie, IN CSA"
10953,46228,"Indianapolis-Carmel-Muncie, IN CSA"
10954,46229,"Indianapolis-Carmel-Muncie, IN CSA"
10955,46231,"Indianapolis-Carmel-Muncie, IN CSA"
10956,46234,"Indianapolis-Carmel-Muncie, IN CSA"
10957,46235,"Indianapolis-Carmel-Muncie, IN CSA"
10958,46236,"Indianapolis-Carmel-Muncie, IN CSA"
10959,46237,"Indianapolis-Carmel-Muncie, IN CSA"
10960,46239,"Indianapolis-Carmel-Muncie, IN CSA"
10961,46240,"Indianapolis-Carmel-Muncie, IN CSA"
10962,46241,"Indianapolis-Carmel-Muncie, IN CSA"
10963,46250,"Indianapolis-Carmel-Muncie, IN CSA"
10964,46254,"Indianapolis-Carmel-Muncie, IN CSA"
10965,46256,"Indianapolis-Carmel-Muncie, IN CSA"
10966,46259,"Indianapolis-Carmel-Muncie, IN CSA"
10967,46260,"Indianapolis-Carmel-Muncie, IN CSA"
10968,46268,"Indianapolis-Carmel-Muncie, IN CSA"
10969,46278,"Indianapolis-Carmel-Muncie, IN CSA"
10970,46280,"Indianapolis-Carmel-Muncie, IN CSA"
10971,46290,"Indianapolis-Carmel-Muncie, IN CSA"
10972,46303,"Chicago-Naperville, IL-IN-WI CSA"
10973,46304,"Chicago-Naperville, IL-IN-WI CSA"
10974,46307,"Chicago-Naperville, IL-IN-WI CSA"
10975,46310,"Chicago-Naperville, IL-IN-WI CSA"
10976,46311,"Chicago-Naperville, IL-IN-WI CSA"
10977,46312,"Chicago-Naperville, IL-IN-WI CSA"
10978,46319,"Chicago-Naperville, IL-IN-WI CSA"
10979,46320,"Chicago-Naperville, IL-IN-WI CSA"
10980,46321,"Chicago-Naperville, IL-IN-WI CSA"
10981,46322,"Chicago-Naperville, IL-IN-WI CSA"
10982,46323,"Chicago-Naperville, IL-IN-WI CSA"
10983,46324,"Chicago-Naperville, IL-IN-WI CSA"
10984,46327,"Chicago-Naperville, IL-IN-WI CSA"
10985,46340,"Chicago-Naperville, IL-IN-WI CSA"
10986,46341,"Chicago-Naperville, IL-IN-WI CSA"
10987,46342,"Chicago-Naperville, IL-IN-WI CSA"
10988,46346,"Chicago-Naperville, IL-IN-WI CSA"
10989,46347,"Chicago-Naperville, IL-IN-WI CSA"
10990,46348,"Chicago-Naperville, IL-IN-WI CSA"
10991,46349,"Chicago-Naperville, IL-IN-WI CSA"
10992,46350,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
10993,46350,"Chicago-Naperville, IL-IN-WI CSA"
10994,46356,"Chicago-Naperville, IL-IN-WI CSA"
10995,46360,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
10996,46360,"Chicago-Naperville, IL-IN-WI CSA"
10997,46365,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
10998,46365,"Chicago-Naperville, IL-IN-WI CSA"
10999,46366,"Chicago-Naperville, IL-IN-WI CSA"
11000,46368,"Chicago-Naperville, IL-IN-WI CSA"
11001,46371,"Chicago-Naperville, IL-IN-WI CSA"
11002,46373,"Chicago-Naperville, IL-IN-WI CSA"
11003,46374,"Chicago-Naperville, IL-IN-WI CSA"
11004,46375,"Chicago-Naperville, IL-IN-WI CSA"
11005,46376,"Chicago-Naperville, IL-IN-WI CSA"
11006,46381,"Chicago-Naperville, IL-IN-WI CSA"
11007,46382,"Chicago-Naperville, IL-IN-WI CSA"
11008,46383,"Chicago-Naperville, IL-IN-WI CSA"
11009,46385,"Chicago-Naperville, IL-IN-WI CSA"
11010,46390,"Chicago-Naperville, IL-IN-WI CSA"
11011,46391,"Chicago-Naperville, IL-IN-WI CSA"
11012,46392,"Chicago-Naperville, IL-IN-WI CSA"
11013,46394,"Chicago-Naperville, IL-IN-WI CSA"
11014,46402,"Chicago-Naperville, IL-IN-WI CSA"
11015,46403,"Chicago-Naperville, IL-IN-WI CSA"
11016,46404,"Chicago-Naperville, IL-IN-WI CSA"
11017,46405,"Chicago-Naperville, IL-IN-WI CSA"
11018,46406,"Chicago-Naperville, IL-IN-WI CSA"
11019,46407,"Chicago-Naperville, IL-IN-WI CSA"
11020,46408,"Chicago-Naperville, IL-IN-WI CSA"
11021,46409,"Chicago-Naperville, IL-IN-WI CSA"
11022,46410,"Chicago-Naperville, IL-IN-WI CSA"
11023,46501,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11024,46504,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11025,46506,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11026,46507,"Kalamazoo-Battle Creek-Portage, MI CSA"
11027,46507,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11028,46511,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11029,46514,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11030,46516,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11031,46517,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11032,46524,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11033,46526,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11034,46528,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11035,46530,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11036,46531,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11037,46532,"Chicago-Naperville, IL-IN-WI CSA"
11038,46534,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11039,46534,"Chicago-Naperville, IL-IN-WI CSA"
11040,46536,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11041,46539,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11042,46540,"Kalamazoo-Battle Creek-Portage, MI CSA"
11043,46540,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11044,46542,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11045,46543,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11046,46543,"Fort Wayne-Huntington-Auburn, IN CSA"
11047,46544,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11048,46545,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11049,46550,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11050,46552,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11051,46552,"Chicago-Naperville, IL-IN-WI CSA"
11052,46553,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11053,46554,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11054,46554,"Chicago-Naperville, IL-IN-WI CSA"
11055,46555,"Fort Wayne-Huntington-Auburn, IN CSA"
11056,46556,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11057,46561,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11058,46562,"Fort Wayne-Huntington-Auburn, IN CSA"
11059,46563,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11060,46565,"Kalamazoo-Battle Creek-Portage, MI CSA"
11061,46565,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11062,46567,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11063,46567,"Fort Wayne-Huntington-Auburn, IN CSA"
11064,46570,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11065,46571,"Fort Wayne-Huntington-Auburn, IN CSA"
11066,46573,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11067,46574,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11068,46574,"Chicago-Naperville, IL-IN-WI CSA"
11069,46601,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11070,46613,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11071,46614,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11072,46615,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11073,46616,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11074,46617,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11075,46619,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11076,46628,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11077,46635,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11078,46637,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11079,46701,"Fort Wayne-Huntington-Auburn, IN CSA"
11080,46702,"Fort Wayne-Huntington-Auburn, IN CSA"
11081,46703,"Fort Wayne-Huntington-Auburn, IN CSA"
11082,46704,"Fort Wayne-Huntington-Auburn, IN CSA"
11083,46705,"Fort Wayne-Huntington-Auburn, IN CSA"
11084,46706,"Fort Wayne-Huntington-Auburn, IN CSA"
11085,46710,"Fort Wayne-Huntington-Auburn, IN CSA"
11086,46711,"Lima-Van Wert-Celina, OH CSA"
11087,46711,"Fort Wayne-Huntington-Auburn, IN CSA"
11088,46714,"Fort Wayne-Huntington-Auburn, IN CSA"
11089,46721,"Fort Wayne-Huntington-Auburn, IN CSA"
11090,46723,"Fort Wayne-Huntington-Auburn, IN CSA"
11091,46725,"Fort Wayne-Huntington-Auburn, IN CSA"
11092,46730,"Fort Wayne-Huntington-Auburn, IN CSA"
11093,46731,"Fort Wayne-Huntington-Auburn, IN CSA"
11094,46732,"Fort Wayne-Huntington-Auburn, IN CSA"
11095,46733,"Lima-Van Wert-Celina, OH CSA"
11096,46733,"Fort Wayne-Huntington-Auburn, IN CSA"
11097,46737,"Fort Wayne-Huntington-Auburn, IN CSA"
11098,46738,"Fort Wayne-Huntington-Auburn, IN CSA"
11099,46740,"Lima-Van Wert-Celina, OH CSA"
11100,46740,"Fort Wayne-Huntington-Auburn, IN CSA"
11101,46741,"Fort Wayne-Huntington-Auburn, IN CSA"
11102,46742,"Fort Wayne-Huntington-Auburn, IN CSA"
11103,46743,"Fort Wayne-Huntington-Auburn, IN CSA"
11104,46745,"Fort Wayne-Huntington-Auburn, IN CSA"
11105,46746,"Kalamazoo-Battle Creek-Portage, MI CSA"
11106,46746,"Fort Wayne-Huntington-Auburn, IN CSA"
11107,46747,"Fort Wayne-Huntington-Auburn, IN CSA"
11108,46748,"Fort Wayne-Huntington-Auburn, IN CSA"
11109,46750,"Fort Wayne-Huntington-Auburn, IN CSA"
11110,46755,"Fort Wayne-Huntington-Auburn, IN CSA"
11111,46759,"Fort Wayne-Huntington-Auburn, IN CSA"
11112,46760,"Fort Wayne-Huntington-Auburn, IN CSA"
11113,46761,"Fort Wayne-Huntington-Auburn, IN CSA"
11114,46763,"Fort Wayne-Huntington-Auburn, IN CSA"
11115,46764,"Fort Wayne-Huntington-Auburn, IN CSA"
11116,46765,"Fort Wayne-Huntington-Auburn, IN CSA"
11117,46766,"Fort Wayne-Huntington-Auburn, IN CSA"
11118,46767,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11119,46767,"Fort Wayne-Huntington-Auburn, IN CSA"
11120,46770,"Fort Wayne-Huntington-Auburn, IN CSA"
11121,46772,"Lima-Van Wert-Celina, OH CSA"
11122,46772,"Fort Wayne-Huntington-Auburn, IN CSA"
11123,46773,"Lima-Van Wert-Celina, OH CSA"
11124,46773,"Fort Wayne-Huntington-Auburn, IN CSA"
11125,46774,"Fort Wayne-Huntington-Auburn, IN CSA"
11126,46776,"Fort Wayne-Huntington-Auburn, IN CSA"
11127,46777,"Fort Wayne-Huntington-Auburn, IN CSA"
11128,46779,"Fort Wayne-Huntington-Auburn, IN CSA"
11129,46781,"Fort Wayne-Huntington-Auburn, IN CSA"
11130,46783,"Fort Wayne-Huntington-Auburn, IN CSA"
11131,46784,"Fort Wayne-Huntington-Auburn, IN CSA"
11132,46785,"Fort Wayne-Huntington-Auburn, IN CSA"
11133,46787,"Fort Wayne-Huntington-Auburn, IN CSA"
11134,46788,"Fort Wayne-Huntington-Auburn, IN CSA"
11135,46791,"Fort Wayne-Huntington-Auburn, IN CSA"
11136,46792,"Fort Wayne-Huntington-Auburn, IN CSA"
11137,46793,"Fort Wayne-Huntington-Auburn, IN CSA"
11138,46794,"Fort Wayne-Huntington-Auburn, IN CSA"
11139,46795,"Fort Wayne-Huntington-Auburn, IN CSA"
11140,46797,"Fort Wayne-Huntington-Auburn, IN CSA"
11141,46798,"Fort Wayne-Huntington-Auburn, IN CSA"
11142,46799,"Fort Wayne-Huntington-Auburn, IN CSA"
11143,46802,"Fort Wayne-Huntington-Auburn, IN CSA"
11144,46803,"Fort Wayne-Huntington-Auburn, IN CSA"
11145,46804,"Fort Wayne-Huntington-Auburn, IN CSA"
11146,46805,"Fort Wayne-Huntington-Auburn, IN CSA"
11147,46806,"Fort Wayne-Huntington-Auburn, IN CSA"
11148,46807,"Fort Wayne-Huntington-Auburn, IN CSA"
11149,46808,"Fort Wayne-Huntington-Auburn, IN CSA"
11150,46809,"Fort Wayne-Huntington-Auburn, IN CSA"
11151,46814,"Fort Wayne-Huntington-Auburn, IN CSA"
11152,46815,"Fort Wayne-Huntington-Auburn, IN CSA"
11153,46816,"Fort Wayne-Huntington-Auburn, IN CSA"
11154,46818,"Fort Wayne-Huntington-Auburn, IN CSA"
11155,46819,"Fort Wayne-Huntington-Auburn, IN CSA"
11156,46825,"Fort Wayne-Huntington-Auburn, IN CSA"
11157,46835,"Fort Wayne-Huntington-Auburn, IN CSA"
11158,46845,"Fort Wayne-Huntington-Auburn, IN CSA"
11159,46901,"Kokomo-Peru, IN CSA"
11160,46902,"Kokomo-Peru, IN CSA"
11161,46910,"Kokomo-Peru, IN CSA"
11162,46911,"Kokomo-Peru, IN CSA"
11163,46913,"Kokomo-Peru, IN CSA"
11164,46913,"Lafayette-West Lafayette-Frankfort, IN CSA"
11165,46914,"Kokomo-Peru, IN CSA"
11166,46915,"Lafayette-West Lafayette-Frankfort, IN CSA"
11167,46917,"Lafayette-West Lafayette-Frankfort, IN CSA"
11168,46919,"Kokomo-Peru, IN CSA"
11169,46920,"Kokomo-Peru, IN CSA"
11170,46920,"Lafayette-West Lafayette-Frankfort, IN CSA"
11171,46923,"Lafayette-West Lafayette-Frankfort, IN CSA"
11172,46926,"Kokomo-Peru, IN CSA"
11173,46928,"Kokomo-Peru, IN CSA"
11174,46928,"Indianapolis-Carmel-Muncie, IN CSA"
11175,46929,"Kokomo-Peru, IN CSA"
11176,46929,"Lafayette-West Lafayette-Frankfort, IN CSA"
11177,46932,"Kokomo-Peru, IN CSA"
11178,46932,"Lafayette-West Lafayette-Frankfort, IN CSA"
11179,46936,"Kokomo-Peru, IN CSA"
11180,46940,"Fort Wayne-Huntington-Auburn, IN CSA"
11181,46941,"Fort Wayne-Huntington-Auburn, IN CSA"
11182,46947,"Kokomo-Peru, IN CSA"
11183,46947,"Lafayette-West Lafayette-Frankfort, IN CSA"
11184,46951,"Kokomo-Peru, IN CSA"
11185,46952,"Fort Wayne-Huntington-Auburn, IN CSA"
11186,46958,"Kokomo-Peru, IN CSA"
11187,46959,"Kokomo-Peru, IN CSA"
11188,46962,"Fort Wayne-Huntington-Auburn, IN CSA"
11189,46970,"Kokomo-Peru, IN CSA"
11190,46974,"Kokomo-Peru, IN CSA"
11191,46975,"Kokomo-Peru, IN CSA"
11192,46975,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
11193,46979,"Kokomo-Peru, IN CSA"
11194,46979,"Lafayette-West Lafayette-Frankfort, IN CSA"
